StudentID,Last School,Earliest Yr,Last Yr,#Yrs At Zilla,EnteredInGrade,MostRecentGrade,LastYearID,Still Enrolled,ExitedUnexpectedly
73289,U,2005-2006,2006-2007,2,4,5,16,N,N
73290,U,2005-2006,2006-2007,2,1,2,16,N,Y
73291,U,2005-2006,2007-2008,3,2,4,17,Y,N
73292,U,2005-2006,2005-2006,1,5,5,15,N,N
73294,U,2005-2006,2006-2007,2,4,5,16,N,N
73295,U,2005-2006,2006-2007,2,4,5,16,N,N
73296,U,2005-2006,2007-2008,3,0,2,17,Y,N
73297,U,2005-2006,2007-2008,3,0,2,17,Y,N
73298,U,2005-2006,2007-2008,3,0,2,17,Y,N
73299,U,2005-2006,2007-2008,3,0,2,17,Y,N
73300,U,2005-2006,2005-2006,1,1,1,15,N,Y
73301,U,2005-2006,2005-2006,1,1,1,15,N,Y
73303,U,2005-2006,2007-2008,3,0,2,17,Y,N
73304,U,2005-2006,2006-2007,2,0,1,16,N,Y
73305,U,2005-2006,2006-2007,2,0,1,16,N,Y
73306,U,2005-2006,2007-2008,3,0,2,17,Y,N
73307,U,2005-2006,2007-2008,3,0,2,17,Y,N
73308,U,2005-2006,2007-2008,3,0,2,17,Y,N
73309,U,2005-2006,2005-2006,1,0,0,15,N,Y
73310,U,2005-2006,2007-2008,3,0,2,17,Y,N
73311,U,2005-2006,2007-2008,3,0,2,17,Y,N
73312,U,2005-2006,2007-2008,3,0,2,17,Y,N
73313,U,2005-2006,2007-2008,3,0,2,17,Y,N
73319,U,2005-2006,2005-2006,1,6,6,15,N,N
73321,U,2005-2006,2007-2008,3,0,2,17,Y,N
73322,U,2005-2006,2006-2007,2,4,5,16,N,N
73323,U,2005-2006,2007-2008,3,0,2,17,Y,N
73324,U,2005-2006,2007-2008,3,0,2,17,Y,N
73325,U,2005-2006,2007-2008,3,0,2,17,Y,N
73327,U,2005-2006,2007-2008,3,1,3,17,Y,N
73328,U,2005-2006,2007-2008,3,0,2,17,Y,N
73329,U,2005-2006,2007-2008,3,2,4,17,Y,N
73331,U,2005-2006,2007-2008,3,0,2,17,Y,N
73334,U,2005-2006,2005-2006,1,4,4,15,N,Y
73335,U,2005-2006,2006-2007,2,4,5,16,N,N
73336,U,2005-2006,2005-2006,1,4,4,15,N,Y
73337,U,2005-2006,2005-2006,1,3,3,15,N,Y
73474,U,2005-2006,2006-2007,2,4,5,16,N,N
73475,U,2005-2006,2007-2008,3,3,5,17,Y,N
73477,U,2005-2006,2005-2006,1,5,5,15,N,N
73696,U,2005-2006,2005-2006,1,0,0,15,N,Y
73697,U,2005-2006,2006-2007,2,4,5,16,N,N
73835,U,2005-2006,2005-2006,1,6,6,15,N,N
73874,U,2005-2006,2007-2008,3,0,2,17,Y,N
73929,U,2005-2006,2007-2008,3,0,2,17,Y,N
74038,U,2005-2006,2007-2008,3,2,4,17,Y,N
74088,U,2005-2006,2005-2006,1,5,5,15,N,N
74116,U,2005-2006,2007-2008,3,0,2,17,Y,N
74157,U,2005-2006,2007-2008,3,3,5,17,Y,N
74162,U,2005-2006,2007-2008,3,2,4,17,Y,N
74198,U,2005-2006,2006-2007,2,4,5,16,N,N
74271,U,2005-2006,2006-2007,2,4,5,16,N,N
74282,U,2005-2006,2007-2008,3,0,2,17,Y,N
74289,U,2005-2006,2005-2006,1,4,4,15,N,Y
74977,U,2006-2007,2007-2008,2,0,1,17,Y,N
74984,U,2006-2007,2007-2008,2,0,1,17,Y,N
74992,U,2006-2007,2006-2007,1,0,0,16,N,Y
75001,U,2006-2007,2007-2008,2,0,1,17,Y,N
75002,U,2006-2007,2007-2008,2,0,1,17,Y,N
75003,U,2006-2007,2007-2008,2,0,1,17,Y,N
75005,U,2006-2007,2007-2008,2,0,1,17,Y,N
75006,U,2006-2007,2007-2008,2,0,1,17,Y,N
75007,U,2006-2007,2007-2008,2,0,1,17,N,Y
75008,U,2006-2007,2007-2008,2,0,1,17,Y,N
75009,U,2006-2007,2007-2008,2,0,1,17,Y,N
75010,U,2006-2007,2007-2008,2,0,1,17,Y,N
75011,U,2006-2007,2007-2008,2,0,1,17,Y,N
75012,U,2006-2007,2007-2008,2,0,1,17,Y,N
75013,U,2006-2007,2007-2008,2,0,1,17,Y,N
75014,U,2006-2007,2007-2008,2,0,1,17,Y,N
75016,U,2006-2007,2007-2008,2,0,1,17,Y,N
75017,U,2006-2007,2007-2008,2,0,1,17,Y,N
75018,U,2006-2007,2007-2008,2,0,1,17,Y,N
75019,U,2006-2007,2007-2008,2,0,1,17,Y,N
75020,U,2006-2007,2007-2008,2,0,1,17,Y,N
75021,U,2006-2007,2007-2008,2,0,1,17,Y,N
75022,U,2006-2007,2007-2008,2,0,1,17,Y,N
75023,U,2006-2007,2007-2008,2,0,1,17,Y,N
75024,U,2006-2007,2007-2008,2,0,1,17,Y,N
75025,U,2006-2007,2007-2008,2,0,1,17,Y,N
75026,U,2006-2007,2007-2008,2,0,1,17,Y,N
75027,U,2006-2007,2007-2008,2,0,1,17,Y,N
75028,U,2006-2007,2007-2008,2,1,2,17,Y,N
75029,U,2006-2007,2007-2008,2,1,2,17,Y,N
75030,U,2006-2007,2007-2008,2,1,2,17,Y,N
75031,U,2006-2007,2007-2008,2,1,2,17,Y,N
75033,U,2006-2007,2007-2008,2,1,2,17,Y,N
75034,U,2006-2007,2007-2008,2,1,2,17,Y,N
75035,U,2006-2007,2007-2008,2,1,2,17,Y,N
75036,U,2006-2007,2007-2008,2,1,2,17,Y,N
75037,U,2006-2007,2007-2008,2,1,2,17,Y,N
75038,U,2006-2007,2007-2008,2,2,3,17,Y,N
75039,U,2006-2007,2007-2008,2,2,3,17,Y,N
75040,U,2006-2007,2007-2008,2,2,3,17,Y,N
75041,U,2006-2007,2007-2008,2,2,3,17,Y,N
75042,U,2006-2007,2006-2007,1,2,2,16,N,Y
75043,U,2006-2007,2007-2008,2,2,3,17,Y,N
75044,U,2006-2007,2007-2008,2,2,3,17,Y,N
75045,U,2006-2007,2007-2008,2,3,4,17,Y,N
75046,U,2006-2007,2007-2008,2,3,4,17,Y,N
75047,U,2006-2007,2007-2008,2,3,4,17,Y,N
75048,U,2006-2007,2007-2008,2,3,4,17,Y,N
75050,U,2006-2007,2007-2008,2,3,4,17,Y,N
75051,U,2006-2007,2007-2008,2,3,4,17,Y,N
75052,U,2006-2007,2007-2008,2,3,4,17,Y,N
75053,U,2006-2007,2007-2008,2,3,4,17,Y,N
75054,U,2006-2007,2007-2008,2,4,5,17,Y,N
75055,U,2006-2007,2007-2008,2,4,5,17,Y,N
75057,U,2006-2007,2006-2007,1,4,4,16,N,Y
75058,U,2006-2007,2006-2007,1,4,4,16,N,Y
75059,U,2006-2007,2006-2007,1,4,4,16,N,Y
75060,U,2006-2007,2007-2008,2,4,5,17,Y,N
75277,U,2006-2007,2006-2007,1,5,5,16,N,N
75278,U,2006-2007,2006-2007,1,4,4,16,N,Y
75279,U,2006-2007,2006-2007,1,0,0,16,N,Y
75280,U,2006-2007,2007-2008,2,4,5,17,Y,N
75283,U,2006-2007,2007-2008,2,1,2,17,Y,N
75284,U,2006-2007,2007-2008,2,0,1,17,Y,N
75285,U,2006-2007,2007-2008,2,0,1,17,Y,N
75286,U,2006-2007,2006-2007,1,1,1,16,N,Y
75287,U,2006-2007,2007-2008,2,0,1,17,Y,N
75288,U,2006-2007,2007-2008,2,2,3,17,Y,N
75289,U,2006-2007,2007-2008,2,4,5,17,Y,N
75290,U,2006-2007,2007-2008,2,0,1,17,Y,N
75292,U,2006-2007,2007-2008,2,0,1,17,Y,N
75294,U,2006-2007,2007-2008,2,0,1,17,Y,N
75295,U,2006-2007,2007-2008,2,0,1,17,Y,N
75296,U,2006-2007,2006-2007,1,1,1,16,N,Y
75297,U,2006-2007,2006-2007,1,5,5,16,N,N
75299,U,2006-2007,2007-2008,2,2,3,17,Y,N
75388,U,2006-2007,2007-2008,2,0,1,17,Y,N
75422,U,2006-2007,2007-2008,2,3,4,17,Y,N
75473,U,2006-2007,2006-2007,1,3,3,16,N,Y
75474,U,2006-2007,2007-2008,2,4,5,17,Y,N
75490,U,2006-2007,2007-2008,2,3,4,17,Y,N
75492,U,2006-2007,2007-2008,2,2,3,17,Y,N
75494,U,2006-2007,2007-2008,2,4,5,17,Y,N
75509,U,2006-2007,2007-2008,2,2,3,17,Y,N
75524,U,2006-2007,2007-2008,2,2,3,17,Y,N
75544,U,2006-2007,2007-2008,2,4,5,17,Y,N
75545,U,2006-2007,2007-2008,2,3,4,17,Y,N
75550,U,2006-2007,2007-2008,2,4,5,17,Y,N
75588,U,2006-2007,2006-2007,1,3,3,16,N,Y
75637,U,2006-2007,2007-2008,2,1,2,17,Y,N
75638,U,2006-2007,2007-2008,2,2,3,17,Y,N
75696,U,2006-2007,2007-2008,2,0,1,17,Y,N
76175,U,2006-2007,2006-2007,1,4,4,16,N,Y
76216,U,2006-2007,2006-2007,1,3,3,16,N,Y
76217,U,2006-2007,2006-2007,1,5,5,16,N,N
76225,U,2006-2007,2007-2008,2,2,3,17,Y,N
76226,U,2006-2007,2007-2008,2,2,3,17,Y,N
76259,U,2006-2007,2006-2007,1,5,5,16,N,N
76272,U,2006-2007,2006-2007,1,5,5,16,N,N
76280,U,2006-2007,2006-2007,1,3,3,16,N,Y
76286,U,2006-2007,2007-2008,2,4,5,17,Y,N
76361,U,2006-2007,2007-2008,2,1,2,17,Y,N
76391,U,2006-2007,2007-2008,2,4,5,17,Y,N
76394,U,2006-2007,2007-2008,2,3,4,17,N,Y
76410,U,2006-2007,2006-2007,1,5,5,16,N,N
76438,U,2006-2007,2007-2008,2,4,5,17,Y,N
76445,U,2006-2007,2006-2007,1,4,4,16,N,Y
76448,U,2006-2007,2006-2007,1,5,5,16,N,N
76451,U,2006-2007,2007-2008,2,4,5,17,Y,N
76484,U,2006-2007,2007-2008,2,3,4,17,Y,N
76486,U,2006-2007,2007-2008,2,2,3,17,Y,N
76509,U,2006-2007,2007-2008,2,3,4,17,N,Y
76524,U,2006-2007,2007-2008,2,4,5,17,Y,N
76530,U,2006-2007,2007-2008,2,0,1,17,Y,N
76535,U,2006-2007,2007-2008,2,4,5,17,Y,N
76562,U,2006-2007,2007-2008,2,2,3,17,Y,N
76578,U,2006-2007,2007-2008,2,2,3,17,Y,N
76579,U,2006-2007,2007-2008,2,1,2,17,Y,N
76580,U,2006-2007,2007-2008,2,4,5,17,Y,N
76627,U,2006-2007,2007-2008,2,0,1,17,Y,N
76826,U,2007-2008,2007-2008,1,0,0,17,Y,N
76827,U,2007-2008,2007-2008,1,0,0,17,Y,N
76828,U,2007-2008,2007-2008,1,0,0,17,Y,N
76829,U,2007-2008,2007-2008,1,0,0,17,Y,N
76830,U,2007-2008,2007-2008,1,0,0,17,Y,N
76831,U,2007-2008,2007-2008,1,0,0,17,Y,N
76832,U,2007-2008,2007-2008,1,0,0,17,Y,N
76833,U,2007-2008,2007-2008,1,0,0,17,Y,N
76834,U,2007-2008,2007-2008,1,0,0,17,Y,N
76835,U,2007-2008,2007-2008,1,0,0,17,Y,N
76836,U,2007-2008,2007-2008,1,0,0,17,Y,N
76837,U,2007-2008,2007-2008,1,0,0,17,Y,N
76838,U,2007-2008,2007-2008,1,0,0,17,Y,N
76839,U,2007-2008,2007-2008,1,0,0,17,Y,N
76840,U,2007-2008,2007-2008,1,0,0,17,Y,N
76841,U,2007-2008,2007-2008,1,0,0,17,Y,N
76842,U,2007-2008,2007-2008,1,0,0,17,Y,N
76843,U,2007-2008,2007-2008,1,0,0,17,Y,N
76844,U,2007-2008,2007-2008,1,0,0,17,Y,N
76845,U,2007-2008,2007-2008,1,0,0,17,Y,N
76846,U,2007-2008,2007-2008,1,0,0,17,Y,N
76847,U,2007-2008,2007-2008,1,0,0,17,Y,N
76848,U,2007-2008,2007-2008,1,0,0,17,Y,N
76849,U,2007-2008,2007-2008,1,0,0,17,Y,N
76850,U,2007-2008,2007-2008,1,0,0,17,Y,N
76851,U,2007-2008,2007-2008,1,0,0,17,Y,N
76853,U,2007-2008,2007-2008,1,0,0,17,Y,N
76854,U,2007-2008,2007-2008,1,0,0,17,Y,N
76855,U,2007-2008,2007-2008,1,0,0,17,Y,N
76856,U,2007-2008,2007-2008,1,0,0,17,Y,N
76857,U,2007-2008,2007-2008,1,0,0,17,Y,N
76865,U,2007-2008,2007-2008,1,5,5,17,Y,N
76866,U,2007-2008,2007-2008,1,4,4,17,Y,N
76869,U,2007-2008,2007-2008,1,1,1,17,Y,N
76870,U,2007-2008,2007-2008,1,4,4,17,Y,N
76871,U,2007-2008,2007-2008,1,4,4,17,Y,N
76872,U,2007-2008,2007-2008,1,4,4,17,Y,N
76873,U,2007-2008,2007-2008,1,4,4,17,Y,N
76875,U,2007-2008,2007-2008,1,2,2,17,Y,N
76877,U,2007-2008,2007-2008,1,0,0,17,Y,N
77238,U,2007-2008,2007-2008,1,5,5,17,Y,N
77240,U,2007-2008,2007-2008,1,0,0,17,Y,N
77245,U,2007-2008,2007-2008,1,0,0,17,Y,N
77246,U,2007-2008,2007-2008,1,0,0,17,Y,N
77351,U,2007-2008,2007-2008,1,3,3,17,Y,N
77352,U,2007-2008,2007-2008,1,3,3,17,Y,N
77355,U,2007-2008,2007-2008,1,4,4,17,Y,N
77507,U,2007-2008,2007-2008,1,4,4,17,N,Y
77509,U,2007-2008,2007-2008,1,4,4,17,Y,N
77510,U,2007-2008,2007-2008,1,0,0,17,Y,N
77511,U,2007-2008,2007-2008,1,0,0,17,N,Y
77516,U,2007-2008,2007-2008,1,0,0,17,Y,N
77527,U,2007-2008,2007-2008,1,0,0,17,Y,N
77529,U,2007-2008,2007-2008,1,0,0,17,Y,N
77640,U,2007-2008,2007-2008,1,4,4,17,N,Y
77734,U,2007-2008,2007-2008,1,4,4,17,Y,N
77736,U,2007-2008,2007-2008,1,1,1,17,Y,N
77738,U,2007-2008,2007-2008,1,4,4,17,Y,N
78309,U,2007-2008,2007-2008,1,5,5,17,Y,N
78416,U,2007-2008,2007-2008,1,5,5,17,Y,N
78420,U,2007-2008,2007-2008,1,3,3,17,Y,N
78422,U,2007-2008,2007-2008,1,4,4,17,Y,N
78433,U,2007-2008,2007-2008,1,4,4,17,N,Y
78541,U,2007-2008,2007-2008,1,5,5,17,Y,N
78553,U,2007-2008,2007-2008,1,0,0,17,Y,N
78557,U,2007-2008,2007-2008,1,5,5,17,Y,N
78558,U,2007-2008,2007-2008,1,1,1,17,Y,N
78659,U,2007-2008,2007-2008,1,4,4,17,Y,N
78668,U,2007-2008,2007-2008,1,4,4,17,Y,N
78816,U,2007-2008,2007-2008,1,5,5,17,Y,N
78879,U,2007-2008,2007-2008,1,4,4,17,Y,N
78969,U,2007-2008,2007-2008,1,4,4,17,Y,N
64649,V,2002-2003,2003-2004,2,4,5,13,N,N
64650,V,2002-2003,2004-2005,3,3,5,14,N,N
64656,V,2002-2003,2004-2005,3,3,5,14,N,N
64657,V,2002-2003,2002-2003,1,3,3,12,N,Y
64665,V,2002-2003,2003-2004,2,4,5,13,N,N
64672,V,2002-2003,2002-2003,1,5,5,12,N,N
64675,V,2002-2003,2002-2003,1,6,6,12,N,N
64677,V,2002-2003,2002-2003,1,3,3,12,N,Y
64682,V,2002-2003,2004-2005,3,3,5,14,N,N
64691,V,2002-2003,2004-2005,3,3,5,14,N,N
64699,V,2002-2003,2002-2003,1,6,6,12,N,N
64705,V,2002-2003,2004-2005,3,3,5,14,N,N
64708,V,2002-2003,2003-2004,2,4,5,13,N,N
64709,V,2002-2003,2004-2005,3,3,5,14,N,N
64716,V,2002-2003,2003-2004,2,4,5,13,N,N
64717,V,2002-2003,2002-2003,1,5,5,12,N,N
64720,V,2002-2003,2002-2003,1,3,3,12,N,Y
64721,V,2002-2003,2002-2003,1,6,6,12,N,N
64724,V,2002-2003,2003-2004,2,4,5,13,N,N
64730,V,2002-2003,2003-2004,2,4,5,13,N,N
64731,V,2002-2003,2004-2005,3,3,5,14,N,N
64734,V,2002-2003,2002-2003,1,6,6,12,N,N
64735,V,2002-2003,2002-2003,1,5,5,12,N,N
64745,V,2002-2003,2002-2003,1,3,3,12,N,Y
64747,V,2002-2003,2002-2003,1,5,5,12,N,N
64772,V,2002-2003,2002-2003,1,6,6,12,N,N
64775,V,2002-2003,2002-2003,1,4,4,12,N,Y
64780,V,2002-2003,2003-2004,2,3,4,13,N,Y
64791,V,2002-2003,2003-2004,2,3,4,13,N,Y
64794,V,2002-2003,2002-2003,1,5,5,12,N,N
64797,V,2002-2003,2002-2003,1,6,6,12,N,N
64801,V,2002-2003,2004-2005,3,3,5,14,N,N
64803,V,2002-2003,2003-2004,2,2,3,13,N,Y
64815,V,2002-2003,2005-2006,4,2,5,15,N,N
64816,V,2002-2003,2003-2004,2,2,3,13,N,Y
64817,V,2002-2003,2003-2004,2,2,3,13,N,Y
64818,V,2002-2003,2004-2005,3,2,4,14,N,Y
64820,V,2002-2003,2003-2004,2,2,3,13,N,Y
64824,V,2002-2003,2003-2004,2,2,3,13,N,Y
64830,V,2002-2003,2005-2006,4,2,5,15,N,N
64836,V,2002-2003,2005-2006,4,2,5,15,N,N
64838,V,2002-2003,2002-2003,1,2,2,12,N,Y
64850,V,2002-2003,2002-2003,1,4,4,12,N,Y
64861,V,2002-2003,2004-2005,3,2,4,14,N,Y
64865,V,2002-2003,2002-2003,1,0,0,12,N,Y
64880,V,2002-2003,2005-2006,4,1,4,15,N,Y
64881,V,2002-2003,2003-2004,2,1,2,13,N,Y
64882,V,2002-2003,2004-2005,3,1,3,14,N,Y
64885,V,2002-2003,2003-2004,2,1,2,13,N,Y
64888,V,2002-2003,2004-2005,3,1,3,14,N,Y
64895,V,2002-2003,2005-2006,4,1,4,15,N,Y
64897,V,2002-2003,2002-2003,1,1,1,12,N,Y
64902,V,2002-2003,2005-2006,4,1,4,15,N,Y
64905,V,2002-2003,2002-2003,1,1,1,12,N,Y
64906,V,2002-2003,2003-2004,2,1,2,13,N,Y
64911,V,2002-2003,2006-2007,5,1,5,16,N,N
64916,V,2002-2003,2005-2006,4,1,4,15,N,Y
64917,V,2002-2003,2006-2007,5,1,5,16,N,N
64923,V,2002-2003,2004-2005,3,1,3,14,N,Y
64927,V,2002-2003,2002-2003,1,1,1,12,N,Y
64935,V,2002-2003,2002-2003,1,4,4,12,N,Y
64943,V,2002-2003,2003-2004,2,2,3,13,N,Y
64945,V,2002-2003,2003-2004,2,4,5,13,N,N
64955,V,2002-2003,2003-2004,2,1,2,13,N,Y
64956,V,2002-2003,2003-2004,2,4,5,13,N,N
64957,V,2002-2003,2002-2003,1,6,6,12,N,N
64959,V,2002-2003,2005-2006,4,2,5,15,N,N
64966,V,2002-2003,2003-2004,2,2,3,13,N,Y
64968,V,2002-2003,2002-2003,1,6,6,12,N,N
64972,V,2002-2003,2002-2003,1,6,6,12,N,N
64974,V,2002-2003,2005-2006,4,2,5,15,N,N
64978,V,2002-2003,2003-2004,2,1,1,13,N,Y
64980,V,2002-2003,2007-2008,6,0,5,17,Y,N
64981,V,2002-2003,2007-2008,6,0,5,17,Y,N
64982,V,2002-2003,2007-2008,6,0,5,17,Y,N
64983,V,2002-2003,2007-2008,6,0,5,17,Y,N
64984,V,2002-2003,2003-2004,2,0,1,13,N,Y
64985,V,2002-2003,2007-2008,6,0,5,17,Y,N
64986,V,2002-2003,2007-2008,6,0,5,17,Y,N
64987,V,2002-2003,2007-2008,6,0,5,17,Y,N
64988,V,2002-2003,2007-2008,6,0,5,17,Y,N
64989,V,2002-2003,2007-2008,6,0,5,17,Y,N
64990,V,2002-2003,2007-2008,6,0,5,17,Y,N
64991,V,2002-2003,2004-2005,3,0,2,14,N,Y
64992,V,2002-2003,2007-2008,6,0,5,17,Y,N
64993,V,2002-2003,2007-2008,6,0,5,17,Y,N
64994,V,2002-2003,2007-2008,6,0,5,17,Y,N
64995,V,2002-2003,2007-2008,6,0,5,17,Y,N
64996,V,2002-2003,2003-2004,2,0,1,13,N,Y
64997,V,2002-2003,2005-2006,4,0,3,15,N,Y
64998,V,2002-2003,2004-2005,3,0,2,14,N,Y
64999,V,2002-2003,2007-2008,6,0,5,17,Y,N
65000,V,2002-2003,2004-2005,3,0,2,14,N,Y
65001,V,2002-2003,2007-2008,6,0,5,17,Y,N
65002,V,2002-2003,2003-2004,2,0,1,13,N,Y
65003,V,2002-2003,2007-2008,6,0,5,17,Y,N
65004,V,2002-2003,2007-2008,6,0,5,17,Y,N
65005,V,2002-2003,2006-2007,5,0,4,16,N,Y
65006,V,2002-2003,2007-2008,6,0,5,17,Y,N
65007,V,2002-2003,2007-2008,6,0,5,17,Y,N
65008,V,2002-2003,2003-2004,2,0,1,13,N,Y
65009,V,2002-2003,2003-2004,2,0,1,13,N,Y
65010,V,2002-2003,2004-2005,3,0,2,14,N,Y
65011,V,2002-2003,2004-2005,3,0,2,14,N,Y
65012,V,2002-2003,2007-2008,6,0,5,17,Y,N
65013,V,2002-2003,2002-2003,1,0,0,12,N,Y
65014,V,2002-2003,2004-2005,3,0,2,14,N,Y
65015,V,2002-2003,2007-2008,6,0,5,17,Y,N
65016,V,2002-2003,2006-2007,5,0,4,16,N,Y
65017,V,2002-2003,2005-2006,4,0,3,15,N,Y
65018,V,2002-2003,2002-2003,1,0,0,12,N,Y
65019,V,2002-2003,2007-2008,6,0,5,17,Y,N
65020,V,2002-2003,2007-2008,6,0,5,17,Y,N
65021,V,2002-2003,2007-2008,6,0,5,17,Y,N
65022,V,2002-2003,2007-2008,6,0,5,17,Y,N
65025,V,2002-2003,2006-2007,5,0,4,16,N,Y
65026,V,2002-2003,2002-2003,1,0,0,12,N,Y
65028,V,2002-2003,2007-2008,6,0,5,17,Y,N
65029,V,2002-2003,2007-2008,6,0,5,17,Y,N
65030,V,2002-2003,2007-2008,6,0,5,17,Y,N
65031,V,2002-2003,2004-2005,3,0,2,14,N,Y
65032,V,2002-2003,2007-2008,6,0,5,17,Y,N
65033,V,2002-2003,2007-2008,6,0,5,17,Y,N
65034,V,2002-2003,2002-2003,1,0,0,12,N,Y
65035,V,2002-2003,2007-2008,6,0,5,17,Y,N
65036,V,2002-2003,2005-2006,4,0,3,15,N,Y
65037,V,2002-2003,2007-2008,6,0,5,17,Y,N
65039,V,2002-2003,2006-2007,5,1,5,16,N,N
65040,V,2002-2003,2003-2004,2,2,4,13,N,Y
65041,V,2002-2003,2005-2006,4,2,5,15,N,N
65042,V,2002-2003,2003-2004,2,3,4,13,N,Y
65043,V,2002-2003,2004-2005,3,3,5,14,N,N
65050,V,2002-2003,2007-2008,6,0,5,17,Y,N
65052,V,2002-2003,2007-2008,6,0,5,17,Y,N
65608,V,2002-2003,2002-2003,1,5,5,12,N,N
67984,V,2002-2003,2002-2003,1,6,6,12,N,N
68298,V,2002-2003,2007-2008,6,0,4,17,Y,N
68530,V,2002-2003,2007-2008,6,0,5,17,Y,N
68757,V,2002-2003,2003-2004,2,1,2,13,N,Y
68917,V,2002-2003,2007-2008,6,0,5,17,Y,N
69097,V,2003-2004,2007-2008,5,1,5,17,Y,N
69098,V,2003-2004,2007-2008,5,1,5,17,Y,N
69099,V,2003-2004,2007-2008,5,1,5,17,Y,N
69105,V,2003-2004,2004-2005,2,0,1,14,N,Y
69106,V,2003-2004,2007-2008,5,0,4,17,Y,N
69107,V,2003-2004,2003-2004,1,0,0,13,N,Y
69108,V,2003-2004,2004-2005,2,0,1,14,N,Y
69109,V,2003-2004,2007-2008,5,0,4,17,Y,N
69110,V,2003-2004,2003-2004,1,0,0,13,N,Y
69111,V,2003-2004,2007-2008,5,0,4,17,Y,N
69112,V,2003-2004,2007-2008,5,0,4,17,Y,N
69113,V,2003-2004,2007-2008,5,0,4,17,Y,N
69114,V,2003-2004,2007-2008,5,0,4,17,Y,N
69115,V,2003-2004,2007-2008,5,0,4,17,Y,N
69116,V,2003-2004,2007-2008,5,0,4,17,Y,N
69117,V,2003-2004,2007-2008,5,0,4,17,Y,N
69118,V,2003-2004,2007-2008,5,0,4,17,Y,N
69119,V,2003-2004,2007-2008,5,0,4,17,Y,N
69120,V,2003-2004,2007-2008,5,0,4,17,Y,N
69121,V,2003-2004,2005-2006,3,0,2,15,N,Y
69122,V,2003-2004,2004-2005,2,0,1,14,N,Y
69123,V,2004-2005,2004-2005,1,0,0,14,N,Y
69124,V,2003-2004,2004-2005,2,0,1,14,N,Y
69125,V,2003-2004,2007-2008,5,0,4,17,Y,N
69126,V,2003-2004,2007-2008,5,0,4,17,Y,N
69127,V,2003-2004,2007-2008,5,0,4,17,Y,N
69128,V,2003-2004,2007-2008,5,0,4,17,Y,N
69129,V,2003-2004,2007-2008,5,0,4,17,Y,N
69130,V,2003-2004,2007-2008,5,0,4,17,Y,N
69132,V,2003-2004,2007-2008,5,0,4,17,Y,N
69133,V,2003-2004,2007-2008,5,0,4,17,Y,N
69135,V,2003-2004,2007-2008,5,0,4,17,Y,N
69136,V,2003-2004,2007-2008,5,0,4,17,Y,N
69137,V,2003-2004,2007-2008,5,0,4,17,Y,N
69138,V,2003-2004,2007-2008,5,0,4,17,Y,N
69139,V,2003-2004,2006-2007,4,0,3,16,N,Y
69140,V,2003-2004,2007-2008,5,0,4,17,Y,N
69141,V,2003-2004,2004-2005,2,0,1,14,N,Y
69142,V,2003-2004,2007-2008,5,0,4,17,Y,N
69143,V,2003-2004,2007-2008,5,0,4,17,Y,N
69144,V,2003-2004,2007-2008,5,0,4,17,Y,N
69145,V,2003-2004,2003-2004,1,0,0,13,N,Y
69146,V,2003-2004,2007-2008,5,0,4,17,Y,N
69147,V,2003-2004,2007-2008,5,0,4,17,Y,N
69148,V,2003-2004,2007-2008,5,0,4,17,Y,N
69149,V,2003-2004,2007-2008,5,0,4,17,Y,N
69150,V,2003-2004,2007-2008,5,0,4,17,Y,N
69151,V,2003-2004,2004-2005,2,0,1,14,N,Y
69152,V,2003-2004,2007-2008,5,0,4,17,Y,N
69153,V,2003-2004,2006-2007,4,0,2,16,N,Y
69154,V,2003-2004,2005-2006,3,0,2,15,N,Y
69155,V,2003-2004,2007-2008,5,0,4,17,Y,N
69156,V,2003-2004,2004-2005,2,0,1,14,N,Y
69157,V,2003-2004,2005-2006,3,0,2,15,N,Y
69158,V,2003-2004,2007-2008,5,0,4,17,Y,N
69159,V,2003-2004,2003-2004,1,0,0,13,N,Y
69160,V,2003-2004,2007-2008,5,0,4,17,Y,N
69161,V,2003-2004,2007-2008,5,0,4,17,Y,N
69162,V,2003-2004,2004-2005,2,0,1,14,N,Y
69223,V,2003-2004,2007-2008,5,0,4,17,Y,N
69354,V,2003-2004,2007-2008,5,0,4,17,Y,N
69565,V,2003-2004,2003-2004,1,0,0,13,N,Y
70061,V,2003-2004,2005-2006,3,3,5,15,N,N
70233,V,2003-2004,2004-2005,2,2,3,14,N,Y
70248,V,2003-2004,2003-2004,1,3,3,13,N,Y
70646,V,2003-2004,2007-2008,5,0,4,17,Y,N
70905,V,2004-2005,2007-2008,4,0,3,17,Y,N
70936,V,2004-2005,2007-2008,4,0,3,17,Y,N
70959,V,2004-2005,2007-2008,4,0,3,17,Y,N
70960,V,2004-2005,2004-2005,1,0,0,14,N,Y
70962,V,2004-2005,2007-2008,4,0,3,17,Y,N
70963,V,2004-2005,2007-2008,4,0,3,17,Y,N
70964,V,2004-2005,2006-2007,3,0,2,16,N,Y
70965,V,2004-2005,2007-2008,4,0,3,17,Y,N
70966,V,2004-2005,2005-2006,2,0,1,15,N,Y
70967,V,2004-2005,2006-2007,3,0,2,16,N,Y
70968,V,2004-2005,2007-2008,4,0,3,17,Y,N
70971,V,2004-2005,2005-2006,2,3,4,15,N,Y
70972,V,2004-2005,2005-2006,2,2,3,15,N,Y
70974,V,2004-2005,2004-2005,1,4,4,14,N,Y
